"order_id","order_date","order_priority","ship_date","shipping_delay","ship_mode","shipping_cost","customer_id","customer_name","segment","customer_tenure","payment_method","country","state","city","postal_code","region","product_id","product_name","category","sub_category","product_rating","marketing_channel","quantity","return_status","discount","sales","profit","profit_margin","discount_reason"
"CA-2017-169362","2017-10-12","High","2017-10-15",3,"First Class","3.42","SP-20860","Sung Pak","Corporate","Returning","Credit Card","United States","Texas","Dallas","75217","Central","TEC-AC-10001383","Logitech Wireless Touch Keyboard K400","Technology","Accessories","3","Email",2,"No","0.2","39.984","-1.4994","-3.75","Promo"
"CA-2016-135965","2016-09-22","Critical","2016-09-25",3,"First Class","7.79","SZ-20035","Sam Zeldin","Home Office","Returning","UPI","United States","New York","New York City","10035","East","OFF-ST-10002370","Sortfiler Multipurpose Personal File Organizer, Black","Office Supplies","Storage","4","Email",6,"No","0","128.34","37.2186","29.000000000000004","No Discount"
"CA-2014-121762","2014-02-14","High","2014-02-18",4,"Standard Class","6.74","ML-17395","Marina Lichtenstein","Corporate","Returning","Cash on Delivery","United States","Washington","Seattle","98103","West","OFF-AP-10001293","Belkin 8 Outlet Surge Protector","Office Supplies","Appliances","4","Email",2,"Yes","0","81.96","22.9488","28.000000000000004","No Discount"
"CA-2017-147144","2017-03-26","Low","2017-03-28",2,"First Class","2.33","MZ-17335","Maria Zettner","Home Office","Returning","Net Banking","United States","Washington","Seattle","98105","West","OFF-AR-10004587","Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606","Office Supplies","Art","2","Direct",1,"No","0","19.83","5.949","30.000000000000004","No Discount"
"CA-2015-163734","2015-06-19","Medium","2015-06-24",5,"Standard Class","16.44","KM-16375","Katherine Murray","Home Office","Returning","Cash on Delivery","United States","Texas","Houston","77070","Central","OFF-ST-10003692","Recycled Steel Personal File for Hanging File Folders","Office Supplies","Storage","4","Ads",5,"No","0.2","228.92","14.3075","6.25","Promo"
"CA-2016-149916","2016-12-22","Low","2016-12-24",2,"Second Class","5.81","ED-13885","Emily Ducich","Home Office","Returning","Net Banking","United States","Washington","Seattle","98115","West","OFF-BI-10004002","Wilson Jones International Size A4 Ring Binders","Office Supplies","Binders","4","Ads",4,"No","0.2","55.36","19.376","35","Promo"
"US-2014-150126","2014-07-27","Low","2014-08-02",6,"Standard Class","8.87","AS-10045","Aaron Smayling","Corporate","New","UPI","United States","New York","New York City","10035","East","OFF-PA-10002709","Xerox 1956","Office Supplies","Paper","3","Referral",11,"No","0","65.78","32.2322","49","No Discount"
"CA-2016-157280","2016-11-05","Medium","2016-11-07",2,"First Class","15.63","LW-17125","Liz Willingham","Consumer","Returning","Credit Card","United States","Virginia","Virginia Beach","23464","South","FUR-FU-10004665","3M Polarizing Task Lamp with Clamp Arm, Light Gray","Furniture","Furnishings","5","Direct",2,"No","0","273.96","71.2296","26.000000000000007","No Discount"
"CA-2016-159989","2016-12-09","Low","2016-12-13",4,"Standard Class","2.58","EB-13870","Emily Burns","Consumer","Returning","Cash on Delivery","United States","Tennessee","Franklin","37064","South","TEC-PH-10000169","ARKON Windshield Dashboard Air Vent Car Mount Holder","Technology","Phones","4","Ads",3,"No","0.2","40.68","-9.153","-22.5","Promo"
"US-2016-122182","2016-03-10","High","2016-03-14",4,"Standard Class","5.91","BD-11770","Bryan Davis","Consumer","Returning","Cash on Delivery","United States","Pennsylvania","Philadelphia","19143","East","TEC-AC-10002800","Plantronics Audio 478 Stereo USB Headset","Technology","Accessories","2","Direct",1,"No","0.2","39.992","7.4985","18.75","Promo"
"CA-2015-169278","2015-05-21","High","2015-05-25",4,"Standard Class","2","ME-18010","Michelle Ellison","Corporate","Returning","UPI","United States","Washington","Seattle","98105","West","OFF-BI-10001636","Ibico Plastic and Wire Spiral Binding Combs","Office Supplies","Binders","4","Direct",4,"No","0.2","26.976","8.7672","32.50000000000001","Promo"
"CA-2016-119515","2016-08-14","High","2016-08-16",2,"First Class","1.25","TR-21325","Toby Ritter","Consumer","Returning","Cash on Delivery","United States","Tennessee","Nashville","37211","South","OFF-PA-10000552","Xerox 200","Office Supplies","Paper","3","Email",3,"No","0.2","15.552","5.4432","35","Promo"
"CA-2014-127299","2014-09-19","Low","2014-09-24",5,"Standard Class","5.99","JL-15835","John Lee","Consumer","Returning","UPI","United States","North Carolina","Charlotte","28205","South","OFF-ST-10003722","Project Tote Personal File","Office Supplies","Storage","2","Ads",6,"No","0.2","67.344","7.5762","11.250000000000002","Promo"
"CA-2016-157364","2016-11-19","Critical","2016-11-21",2,"First Class","1.12","LT-17110","Liz Thompson","Consumer","New","Net Banking","United States","North Carolina","Jacksonville","28540","South","OFF-AR-10003752","Deluxe Chalkboard Eraser Cleaner","Office Supplies","Art","4","Ads",2,"No","0.2","18.48","6.006","32.5","Promo"
"CA-2016-136126","2016-05-24","Critical","2016-05-24",0,"Same Day","10.280000000000001","EH-14125","Eugene Hildebrand","Home Office","New","Credit Card","United States","Virginia","Newport News","23602","South","OFF-SU-10000898","Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L","Office Supplies","Supplies","5","Email",5,"No","0","69.5","20.155","29.000000000000004","No Discount"
"CA-2015-141768","2015-05-25","Medium","2015-05-27",2,"Second Class","2.06","NP-18685","Nora Pelletier","Home Office","Returning","Cash on Delivery","United States","California","San Francisco","94109","West","FUR-FU-10002268","Ultra Door Push Plate","Furniture","Furnishings","4","Direct",3,"No","0","14.73","4.8609","33","No Discount"
"CA-2017-140536","2017-04-04","Low","2017-04-05",1,"First Class","1.05","TA-21385","Tom Ashbrook","Home Office","Returning","Cash on Delivery","United States","New York","New York City","10035","East","OFF-AR-10001545","Newell 326","Office Supplies","Art","3","Ads",4,"No","0","7.04","2.0416","28.999999999999996","No Discount"
"CA-2017-143084","2017-03-18","Critical","2017-03-22",4,"Standard Class","0.8","BP-11050","Barry Pond","Corporate","New","Credit Card","United States","California","Los Angeles","90008","West","OFF-AR-10002766","Prang Drawing Pencil Set","Office Supplies","Art","3","Email",5,"No","0","13.9","3.753","27","No Discount"
"CA-2016-110898","2016-03-06","Low","2016-03-12",6,"Standard Class","0.32","LC-16870","Lena Cacioppo","Consumer","New","Credit Card","United States","Illinois","Chicago","60623","Central","OFF-AP-10001626","Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags","Office Supplies","Appliances","3","Ads",3,"No","0.8","2.334","-6.3018","-270","Clearance"
"CA-2017-157420","2017-11-21","High","2017-11-21",0,"Same Day","2.42","HZ-14950","Henia Zydlo","Consumer","New","Credit Card","United States","Texas","Houston","77095","Central","TEC-PH-10003555","Motorola HK250 Universal Bluetooth Headset","Technology","Phones","4","Direct",3,"No","0.2","55.176","-12.4146","-22.5","Promo"
"CA-2016-152646","2016-11-21","Medium","2016-11-26",5,"Standard Class","3.21","TH-21235","Tiffany House","Corporate","Returning","Net Banking","United States","California","Los Angeles","90049","West","OFF-PA-10004451","Xerox 222","Office Supplies","Paper","4","Referral",5,"No","0","32.4","15.552","48","No Discount"
"CA-2015-130785","2015-09-05","Medium","2015-09-09",4,"Standard Class","1.96","AG-10900","Arthur Gainer","Consumer","Returning","Cash on Delivery","United States","California","San Diego","92105","West","OFF-BI-10001900","DXL Angle-View Binders with Locking Rings, Black","Office Supplies","Binders","5","Email",6,"No","0.2","28.752","9.7038","33.75","Promo"
"CA-2015-145415","2015-04-12","High","2015-04-17",5,"Second Class","5.27","RD-19660","Robert Dilbeck","Home Office","Returning","UPI","United States","Washington","Seattle","98103","West","OFF-ST-10000419","Rogers Jumbo File, Granite","Office Supplies","Storage","1","Email",3,"No","0","40.74","0.4074","0.9999999999999999","No Discount"
"CA-2015-119508","2015-12-04","High","2015-12-09",5,"Standard Class","2.26","TZ-21580","Tracy Zic","Consumer","Returning","Cash on Delivery","United States","California","Lakewood","90712","West","OFF-AR-10003723","Avery Hi-Liter Fluorescent Desk Style Markers","Office Supplies","Art","2","Ads",5,"No","0","16.9","6.253","37.00000000000001","No Discount"
"CA-2015-117828","2015-12-23","Low","2015-12-26",3,"First Class","26.86","BD-11500","Bradley Drucker","Consumer","Returning","Cash on Delivery","United States","Virginia","Richmond","23223","South","OFF-AP-10001563","Belkin Premiere Surge Master II 8-outlet surge protector","Office Supplies","Appliances","3","Referral",4,"No","0","194.32","56.3528","29.000000000000004","No Discount"
"CA-2014-164742","2014-10-13","Critical","2014-10-18",5,"Second Class","25.25","ML-17395","Marina Lichtenstein","Corporate","Returning","Cash on Delivery","United States","New Jersey","Lakewood","8701","East","FUR-CH-10002880","Global High-Back Leather Tilter, Burgundy","Furniture","Chairs","4","Email",2,"No","0","245.98","27.0578","11","No Discount"
"CA-2017-135111","2017-12-28","Medium","2018-01-02",5,"Standard Class","0.14","CS-12400","Christopher Schild","Home Office","Returning","UPI","United States","North Dakota","Fargo","58103","Central","OFF-AR-10004707","Staples in misc. colors","Office Supplies","Art","5","Social Media",1,"No","0","2.48","0.868","35","No Discount"
"CA-2016-164938","2016-02-11","Low","2016-02-13",2,"First Class","6.75","PB-19210","Phillip Breyer","Corporate","Returning","Cash on Delivery","United States","Oklahoma","Tulsa","74133","Central","TEC-PH-10004897","Mediabridge Sport Armband iPhone 5s","Technology","Phones","4","Direct",7,"No","0","69.93","0.6993","1","No Discount"
"US-2015-113593","2015-04-18","High","2015-04-20",2,"First Class","12.3","NC-18415","Nathan Cano","Consumer","Returning","Cash on Delivery","United States","California","Santa Maria","93454","West","OFF-ST-10000532","Advantus Rolling Drawer Organizers","Office Supplies","Storage","2","Direct",3,"No","0","115.44","30.0144","26","No Discount"
"CA-2014-126907","2014-11-01","Low","2014-11-08",7,"Standard Class","1.76","SM-20950","Suzanne McNair","Corporate","Returning","Cash on Delivery","United States","Illinois","Chicago","60610","Central","OFF-PA-10000533","Southworth Parchment Paper & Envelopes","Office Supplies","Paper","1","Social Media",3,"No","0.2","15.696","5.1012","32.5","Promo"
"CA-2015-113523","2015-09-04","Critical","2015-09-08",4,"Standard Class","0.42","SC-20440","Shaun Chance","Corporate","Returning","Cash on Delivery","United States","Pennsylvania","Philadelphia","19140","East","OFF-BI-10001249","Avery Heavy-Duty EZD View Binder with Locking Rings","Office Supplies","Binders","1","Direct",4,"No","0.7","7.656","-6.1248","-80","Clearance"
"CA-2017-142328","2017-12-07","Critical","2017-12-14",7,"Standard Class","5.26","TC-21535","Tracy Collins","Home Office","Returning","Credit Card","United States","California","San Francisco","94122","West","OFF-PA-10000380","REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages","Office Supplies","Paper","1","Email",6,"No","0","50.04","25.02","50","No Discount"
"US-2017-168116","2017-11-04","High","2017-11-04",0,"Same Day","17.92","GT-14635","Grant Thornton","Corporate","Returning","UPI","United States","North Carolina","Burlington","27217","South","OFF-AP-10002457","Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red","Office Supplies","Appliances","4","Direct",2,"No","0.2","167.44","14.651","8.75","Promo"
"CA-2017-145443","2017-08-10","Medium","2017-08-15",5,"Second Class","15.37","SC-20695","Steve Chapman","Corporate","New","UPI","United States","Indiana","Richmond","47374","Central","OFF-PA-10003302","Xerox 1906","Office Supplies","Paper","4","Direct",5,"No","0","177.2","83.284","47.00000000000001","No Discount"
"CA-2016-101378","2016-07-14","Critical","2016-07-14",0,"Same Day","1.95","RH-19600","Rob Haberlin","Consumer","Returning","Credit Card","United States","Alabama","Huntsville","35810","South","TEC-AC-10002345","HP Standard 104 key PS/2 Keyboard","Technology","Accessories","4","Referral",2,"No","0","29.0","7.25","25","No Discount"
"CA-2015-130890","2015-11-02","Critical","2015-11-06",4,"Standard Class","82.32","JO-15280","Jas O'Carroll","Consumer","Returning","Credit Card","United States","California","Los Angeles","90004","West","FUR-TA-10002903","Bevis Round Bullnose 29"" High Table Top","Furniture","Tables","3","Social Media",5,"No","0.2","1038.84","51.942","5","Promo"
"CA-2017-166849","2017-04-20","Low","2017-04-26",6,"Standard Class","5.27","SJ-20125","Sanjit Jacobs","Home Office","Returning","Cash on Delivery","United States","Illinois","Chicago","60610","Central","FUR-FU-10004597","Eldon Cleatmat Chair Mats for Medium Pile Carpets","Furniture","Furnishings","4","Email",2,"No","0.6","44.4","-52.17","-117.5","Clearance"
"CA-2016-149783","2016-09-04","Medium","2016-09-07",3,"Second Class","1.82","DL-13315","Delfina Latchford","Consumer","New","Net Banking","United States","Tennessee","Knoxville","37918","South","OFF-PA-10002195","RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set","Office Supplies","Paper","4","Ads",3,"No","0.2","12.192","4.1148","33.75","Promo"
"CA-2017-157091","2017-06-26","Critical","2017-07-01",5,"Standard Class","67.62","DB-13405","Denny Blanton","Consumer","New","Credit Card","United States","Indiana","La Porte","46350","Central","FUR-FU-10000293","Eldon Antistatic Chair Mats for Low to Medium Pile Carpets","Furniture","Furnishings","4","Direct",5,"No","0","526.45","31.587","6","No Discount"
"CA-2017-107874","2017-11-21","Critical","2017-11-25",4,"Standard Class","3.09","SW-20275","Scott Williamson","Consumer","Returning","Net Banking","United States","New York","New York City","10035","East","FUR-FU-10003535","Howard Miller Distant Time Traveler Alarm Clock","Furniture","Furnishings","2","Referral",1,"No","0","27.42","11.2422","41","No Discount"
"CA-2016-137176","2016-09-09","Critical","2016-09-14",5,"Second Class","1.92","DB-12910","Daniel Byrd","Home Office","Returning","Credit Card","United States","Texas","Dallas","75220","Central","FUR-FU-10003832","Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry","Furniture","Furnishings","3","Referral",4,"No","0.6","15.008","-12.0064","-80","Clearance"
"CA-2017-106355","2017-04-02","High","2017-04-05",3,"First Class","1.36","AT-10435","Alyssa Tate","Home Office","New","Net Banking","United States","Connecticut","Meriden","6450","East","OFF-AR-10000246","Newell 318","Office Supplies","Art","3","Direct",4,"No","0","11.12","2.8912","26","No Discount"
"CA-2015-157770","2015-12-13","Medium","2015-12-15",2,"First Class","23.87","RD-19585","Rob Dowd","Consumer","Returning","Credit Card","United States","California","Temecula","92592","West","TEC-AC-10001552","Logitech K350 2.4Ghz Wireless Keyboard","Technology","Accessories","5","Referral",5,"No","0","248.85","27.3735","11","No Discount"
"CA-2016-119641","2016-09-22","Medium","2016-09-26",4,"Standard Class","1.27","CS-12250","Chris Selesnick","Corporate","Returning","Credit Card","United States","Wisconsin","Green Bay","54302","Central","FUR-FU-10002445","DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7","Furniture","Furnishings","3","Direct",2,"No","0","18.96","7.584","40","No Discount"
"CA-2016-149685","2016-10-08","Medium","2016-10-15",7,"Standard Class","5.81","PM-19135","Peter McVee","Home Office","Returning","UPI","United States","Texas","San Antonio","78207","Central","OFF-LA-10004545","Avery 50","Office Supplies","Labels","1","Email",6,"No","0.2","60.144","20.2986","33.75","Promo"
